107014882423,/nankai/Info_3/SubInfo_0/SubSubInfo_4/%FE%06,15
114024509523,/nankai/Info_3/SubInfo_4/SubSubInfo_3/%FE%0D,16
117011760279,/nankai/Info_3/SubInfo_5/SubSubInfo_2/%FE%10,14
118016532427,/nankai/Info_3/SubInfo_5/SubSubInfo_4/%FE%04,25
120011477211,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FE%12,21
127002781841,/nankai/Info_3/SubInfo_4/SubSubInfo_1/%FE%01,6
129004077603,/nankai/Info_3/SubInfo_2/SubSubInfo_3/%FE%02,4
131005024019,/nankai/Info_3/SubInfo_2/SubSubInfo_2/%FE%04,7
133002385528,/nankai/Info_3/SubInfo_3/SubSubInfo_0/%FE%06,5
135014430163,/nankai/Info_3/SubInfo_3/SubSubInfo_0/%FE%07,5
155001276732,/nankai/Info_3/SubInfo_2/SubSubInfo_1/%FE%15,4
167013771461,/nankai/Info_3/SubInfo_4/SubSubInfo_5/%FE5,20
181001832232,/nankai/Info_3/SubInfo_1/SubSubInfo_4/%FE%28,5
181024017098,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FEB,20
184015894587,/nankai/Info_3/SubInfo_2/SubSubInfo_3/%FEE,19
194093076155,/nankai/Info_3/SubInfo_4/SubSubInfo_0/%FE%06,29
201025903215,/nankai/Info_3/SubInfo_5/SubSubInfo_2/%FE%0B,16
205000879938,/nankai/Info_3/SubInfo_0/SubSubInfo_3/%FE%3A,3
208022373979,/nankai/Info_3/SubInfo_0/SubSubInfo_0/%FE%10,16
213000892484,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FEA,3
214000693429,/nankai/Info_3/SubInfo_3/SubSubInfo_2/%FEB,2
216000524315,/nankai/Info_3/SubInfo_2/SubSubInfo_5/%FED,2
217127419761,/nankai/Info_3/SubInfo_5/SubSubInfo_4/%FE%16,31
217231238208,/nankai/Info_3/SubInfo_5/SubSubInfo_0/%FEa,38
219014197172,/nankai/Info_3/SubInfo_3/SubSubInfo_5/%FE%18,16
222013961389,/nankai/Info_3/SubInfo_2/SubSubInfo_0/%FEf,20
222106733447,/nankai/Info_3/SubInfo_0/SubSubInfo_5/%FE%1B,18
223252493074,/nankai/Info_3/SubInfo_4/SubSubInfo_2/%FE%1C,34
227000233692,/nankai/Info_3/SubInfo_3/SubSubInfo_2/%FEM,1
227115914510,/nankai/Info_3/SubInfo_3/SubSubInfo_3/%FE%20,38
228000614652,/nankai/Info_3/SubInfo_1/SubSubInfo_1/%FEN,2
228200832683,/nankai/Info_3/SubInfo_0/SubSubInfo_5/%FEl,27
229044882916,/nankai/Info_3/SubInfo_0/SubSubInfo_3/%FE%22,18
230010274721,/nankai/Info_3/SubInfo_5/SubSubInfo_2/%FE%01,7
231000233465,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FEP,1
232000865408,/nankai/Info_3/SubInfo_4/SubSubInfo_1/%FEQ,2
232078596015,/nankai/Info_3/SubInfo_3/SubSubInfo_5/%FEp,23
234022582576,/nankai/Info_3/SubInfo_2/SubSubInfo_0/%FE%05,6
237019075954,/nankai/Info_3/SubInfo_1/SubSubInfo_3/%FE%29,14
239025426127,/nankai/Info_3/SubInfo_2/SubSubInfo_3/%FE%09,24
241013151304,/nankai/Info_3/SubInfo_4/SubSubInfo_1/%FE%0B,7
243139906611,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FE-,34
244120480453,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FE.,22
245037774282,/nankai/Info_3/SubInfo_2/SubSubInfo_1/%FEz,24
247008432912,/nankai/Info_3/SubInfo_3/SubSubInfo_4/%FE%0D,5
253128918997,/nankai/Info_3/SubInfo_1/SubSubInfo_0/%FE%81,24
