85003864322,/nankai/Info_3/SubInfo_4/SubSubInfo_3/%FE%0D,6
99001761609,/nankai/Info_3/SubInfo_5/SubSubInfo_2/%FE%1A,4
105002612919,/nankai/Info_3/SubInfo_5/SubSubInfo_4/%FE%04,5
107002738096,/nankai/Info_3/SubInfo_0/SubSubInfo_4/%FE%06,6
115002253661,/nankai/Info_3/SubInfo_5/SubSubInfo_4/%FE%0E,5
117001630743,/nankai/Info_3/SubInfo_5/SubSubInfo_2/%FE%10,4
120002427162,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FE%12,5
128012007116,/nankai/Info_3/SubInfo_4/SubSubInfo_1/%FE%01,15
129010205036,/nankai/Info_3/SubInfo_2/SubSubInfo_3/%FE%02,16
163000984826,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FE1,2
167000549974,/nankai/Info_3/SubInfo_4/SubSubInfo_5/%FE5,2
175000233500,/nankai/Info_3/SubInfo_5/SubSubInfo_0/%FE%3D,1
181001698140,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FEB,2
184000232995,/nankai/Info_3/SubInfo_2/SubSubInfo_3/%FEE,1
189000232717,/nankai/Info_3/SubInfo_3/SubSubInfo_5/%FEJ,1
194003774254,/nankai/Info_3/SubInfo_4/SubSubInfo_0/%FE%06,7
196007106792,/nankai/Info_3/SubInfo_0/SubSubInfo_0/%FE%08,8
200006535343,/nankai/Info_3/SubInfo_5/SubSubInfo_2/%FE%0B,4
204011939808,/nankai/Info_3/SubInfo_1/SubSubInfo_3/%FE%0D,7
205039521208,/nankai/Info_3/SubInfo_0/SubSubInfo_3/%FE%3A,25
208007784157,/nankai/Info_3/SubInfo_0/SubSubInfo_0/%FE%10,9
213021221579,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FEA,15
214016878508,/nankai/Info_3/SubInfo_3/SubSubInfo_2/%FEB,20
216007287013,/nankai/Info_3/SubInfo_5/SubSubInfo_4/%FE%16,8
217000232190,/nankai/Info_3/SubInfo_5/SubSubInfo_0/%FEa,1
219007408083,/nankai/Info_3/SubInfo_3/SubSubInfo_5/%FE%18,7
220005617569,/nankai/Info_3/SubInfo_1/SubSubInfo_2/%FE%19,6
222000232190,/nankai/Info_3/SubInfo_2/SubSubInfo_0/%FEf,1
223047979899,/nankai/Info_3/SubInfo_4/SubSubInfo_2/%FE%1C,10
227000232190,/nankai/Info_3/SubInfo_1/SubSubInfo_1/%FEk,1
227046666113,/nankai/Info_3/SubInfo_3/SubSubInfo_3/%FE%20,10
228000232190,/nankai/Info_3/SubInfo_0/SubSubInfo_5/%FEl,1
228059378273,/nankai/Info_3/SubInfo_1/SubSubInfo_1/%FEN,24
229181590351,/nankai/Info_3/SubInfo_0/SubSubInfo_3/%FE%22,19
232000232190,/nankai/Info_3/SubInfo_3/SubSubInfo_5/%FEp,1
234224167508,/nankai/Info_3/SubInfo_2/SubSubInfo_0/%FE%05,27
236000232190,/nankai/Info_3/SubInfo_2/SubSubInfo_5/%FEt,1
237219087020,/nankai/Info_3/SubInfo_1/SubSubInfo_3/%FE%29,29
239000232190,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FEv,1
241015387059,/nankai/Info_3/SubInfo_4/SubSubInfo_1/%FE%0B,18
242000232190,/nankai/Info_3/SubInfo_4/SubSubInfo_1/%FEx,1
243006579279,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FE-,6
244000232190,/nankai/Info_3/SubInfo_4/SubSubInfo_5/%FEy,1
244045732655,/nankai/Info_3/SubInfo_1/SubSubInfo_5/%FE.,10
245000232190,/nankai/Info_3/SubInfo_2/SubSubInfo_1/%FEz,1
247008328187,/nankai/Info_3/SubInfo_2/SubSubInfo_3/%FE1,6
253000232190,/nankai/Info_3/SubInfo_1/SubSubInfo_0/%FE%81,1
254000232190,/nankai/Info_3/SubInfo_4/SubSubInfo_1/%FE%82,1
260288273811,/nankai/Info_3/SubInfo_2/SubSubInfo_2/%FE%16,31
262000232168,/nankai/Info_3/SubInfo_0/SubSubInfo_2/%FE%89,1
266007570762,/nankai/Info_3/SubInfo_5/SubSubInfo_0/%FE%3E,9
271014583636,/nankai/Info_3/SubInfo_3/SubSubInfo_1/%FE%1D,18
272000232393,/nankai/Info_3/SubInfo_5/SubSubInfo_1/%FE%90,1
276072841843,/nankai/Info_3/SubInfo_3/SubSubInfo_5/%FEl,22
280024200831,/nankai/Info_3/SubInfo_3/SubSubInfo_4/%FEH,15
284026357166,/nankai/Info_3/SubInfo_3/SubSubInfo_5/%FE%23,18
287113502543,/nankai/Info_3/SubInfo_3/SubSubInfo_1/%FE%26,29
289351431015,/nankai/Info_3/SubInfo_2/SubSubInfo_5/%FE%28,23
