90002492158,/nankai/Info_1/SubInfo_4/SubSubInfo_5/%FE%11,4
92001632613,/nankai/Info_1/SubInfo_4/SubSubInfo_2/%FE%13,4
102010030184,/nankai/Info_1/SubInfo_2/SubSubInfo_1/%FE%1D,5
127009980931,/nankai/Info_1/SubInfo_5/SubSubInfo_1/%FE%16,7
132004971883,/nankai/Info_1/SubInfo_2/SubSubInfo_5/%FE%1B,5
133006557543,/nankai/Info_1/SubInfo_3/SubSubInfo_4/%FE%1C,7
139008936277,/nankai/Info_1/SubInfo_5/SubSubInfo_0/%FE%0A,14
142067711565,/nankai/Info_1/SubInfo_5/SubSubInfo_3/%FE%0B,21
144010279499,/nankai/Info_1/SubInfo_1/SubSubInfo_0/%FE%0D,15
145010551217,/nankai/Info_1/SubInfo_4/SubSubInfo_5/%FE%0E,16
147011332971,/nankai/Info_1/SubInfo_4/SubSubInfo_2/%FE%10,18
152016611123,/nankai/Info_1/SubInfo_0/SubSubInfo_2/%FE%26,12
153003889463,/nankai/Info_1/SubInfo_3/SubSubInfo_2/%FE%27,8
156022985921,/nankai/Info_1/SubInfo_0/SubSubInfo_3/%FE%16,14
157003180391,/nankai/Info_1/SubInfo_3/SubSubInfo_2/%FE%2B,7
160008024153,/nankai/Info_1/SubInfo_3/SubSubInfo_5/%FE%18,14
162082287223,/nankai/Info_1/SubInfo_5/SubSubInfo_0/%FE0,39
163010867515,/nankai/Info_1/SubInfo_1/SubSubInfo_0/%FE%1A,15
164009466201,/nankai/Info_1/SubInfo_4/SubSubInfo_3/%FE%1B,16
170015727944,/nankai/Info_1/SubInfo_3/SubSubInfo_1/%FE%1F,15
171020810104,/nankai/Info_1/SubInfo_5/SubSubInfo_0/%FE%20,14
172003691524,/nankai/Info_1/SubInfo_1/SubSubInfo_1/%FE%3A,8
173005479509,/nankai/Info_1/SubInfo_4/SubSubInfo_3/%FE%21,14
173006553935,/nankai/Info_1/SubInfo_1/SubSubInfo_4/%FE%3B,9
174003301489,/nankai/Info_1/SubInfo_1/SubSubInfo_1/%FE%3C,9
175011137758,/nankai/Info_1/SubInfo_1/SubSubInfo_5/%FE%23,12
179075878214,/nankai/Info_1/SubInfo_2/SubSubInfo_4/%FEA,12
183017186252,/nankai/Info_1/SubInfo_2/SubSubInfo_1/%FE%29,14
185116619922,/nankai/Info_1/SubInfo_3/SubSubInfo_0/%FE%2A,28
187009085862,/nankai/Info_1/SubInfo_0/SubSubInfo_4/%FEH,11
188004419864,/nankai/Info_1/SubInfo_3/SubSubInfo_3/%FEI,9
191111611776,/nankai/Info_1/SubInfo_1/SubSubInfo_4/%FE%04,18
192071489668,/nankai/Info_1/SubInfo_5/SubSubInfo_5/%FEM,14
192145913612,/nankai/Info_1/SubInfo_0/SubSubInfo_5/%FE%05,19
194003691399,/nankai/Info_1/SubInfo_3/SubSubInfo_1/%FEO,10
195011152954,/nankai/Info_1/SubInfo_3/SubSubInfo_4/%FE1,14
196006846002,/nankai/Info_1/SubInfo_2/SubSubInfo_1/%FEQ,11
199008117344,/nankai/Info_1/SubInfo_5/SubSubInfo_3/%FE4,13
204004273394,/nankai/Info_1/SubInfo_3/SubSubInfo_3/%FEW,8
206006578204,/nankai/Info_1/SubInfo_2/SubSubInfo_2/%FEX,12
207004963755,/nankai/Info_1/SubInfo_4/SubSubInfo_2/%FEY,8
