185000000000,0
185000000000,1
186000000000,2
186000000000,2
187000000000,2
188000000000,3
188000000000,3
189000000000,3
189200000000,3
190000000000,4
191000000000,5
191200000000,5
192000000000,6
193000000000,7
193300000000,7
194000000000,7
195000000000,8
196000000000,9
197000000000,10
197350000000,10
198000000000,10
199000000000,11
200000000000,12
200400000000,12
201000000000,12
202000000000,13
203000000000,14
203400000000,14
204000000000,14
205000000000,15
206000000000,16
206400000000,16
207000000000,16
208000000000,17
209000000000,18
210000000000,19
211000000000,20
212000000000,21
213000000000,22
213250000000,22
214000000000,22
214500000000,22
215000000000,22
216000000000,23
216950000000,23
217000000000,23
218000000000,24
219000000000,25
220000000000,26
221000000000,27
222000000000,28
222200000000,28
223000000000,29
224000000000,30
224200000000,30
225000000000,31
226000000000,32
227000000000,33
228000000000,34
229000000000,35
229200000000,35
230000000000,36
231000000000,37
232000000000,38
233000000000,39
234000000000,40
234300000000,40
235000000000,40
236000000000,41
237000000000,42
237250000000,42
238000000000,43
239000000000,44
239300000000,44
240000000000,44
241000000000,45
242000000000,46
242300000000,46
243000000000,46
244000000000,47
245000000000,48
246000000000,49
247000000000,50
247300000000,50
248000000000,50
249000000000,51
250000000000,52
251000000000,53
252000000000,54
253000000000,55
254000000000,56
254250000000,56
255000000000,56
256000000000,57
256450000000,57
257000000000,57
258000000000,58
259000000000,59
259250000000,59
260000000000,59
261000000000,60
261450000000,60
262000000000,60
263000000000,61
263900000000,61
264000000000,61
265000000000,62
266000000000,63
267000000000,64
267700000000,64
268000000000,64
269000000000,65
270000000000,66
270650000000,66
271000000000,66
272000000000,67
272300000000,67
273000000000,67
274000000000,68
274100000000,68
275000000000,68
276000000000,69
277000000000,70
278000000000,71
279000000000,72
280000000000,73
280650000000,73
281000000000,73
282000000000,74
282050000000,74
283000000000,74
284000000000,75
285000000000,76
285850000000,76
286000000000,76
287000000000,77
287050000000,77
288000000000,77
289000000000,78
290000000000,79
290500000000,79
291000000000,80
292000000000,81
292050000000,81
293000000000,82
294000000000,83
295000000000,84
295600000000,84
296000000000,85
297000000000,86
298000000000,87
299000000000,88
300000000000,89
300500000000,89
301000000000,89
302000000000,90
303000000000,91
303350000000,91
303350000000,91
304000000000,91
305000000000,91
306000000000,92
307000000000,93
308000000000,94
308300000000,94
308300000000,94
309000000000,94
310000000000,94
311000000000,95
312000000000,96
313000000000,97
314000000000,98
314750000000,98
314750000000,98
314750000000,98
314750000000,98
315000000000,98
316000000000,98
317000000000,98
318000000000,98
319000000000,99
320000000000,100
321000000000,101
321050000000,101
321050000000,101
321050000000,101
322000000000,101
323000000000,101
324000000000,101
325000000000,102
326000000000,103
326250000000,103
326250000000,103
326250000000,103
326250000000,103
327000000000,103
327250000000,103
328000000000,103
