126000000000,0
126000000000,1
127000000000,2
127200000000,2
128000000000,2
129000000000,3
130000000000,4
131000000000,5
132000000000,6
133000000000,7
133200000000,7
134000000000,7
135000000000,8
135400000000,8
136000000000,8
137000000000,9
138000000000,10
139000000000,11
139200000000,11
140000000000,11
140400000000,11
141000000000,11
142000000000,12
143000000000,13
144000000000,14
145000000000,15
146000000000,16
147000000000,17
148000000000,18
148200000000,18
149000000000,18
150000000000,19
151000000000,20
152000000000,21
152200000000,21
153000000000,21
153400000000,21
154000000000,21
155000000000,22
156000000000,23
157000000000,24
157200000000,24
158000000000,24
158400000000,24
159000000000,24
160000000000,25
161000000000,26
161200000000,26
162000000000,26
163000000000,27
164000000000,28
165000000000,29
166000000000,30
166200000000,30
167000000000,30
167400000000,30
168000000000,30
169000000000,31
170000000000,32
171000000000,33
171200000000,33
172000000000,33
173000000000,34
174000000000,35
175000000000,36
176000000000,37
177000000000,38
178000000000,39
179000000000,40
179200000000,40
180000000000,40
181000000000,41
182000000000,42
182200000000,42
183000000000,42
183400000000,42
184000000000,42
185000000000,43
186000000000,44
187000000000,45
188000000000,46
188250000000,46
189000000000,46
189500000000,46
190000000000,46
191000000000,47
192000000000,48
193000000000,49
193300000000,49
194000000000,49
195000000000,50
195550000000,50
196000000000,50
197000000000,51
198000000000,52
199000000000,53
200000000000,54
201000000000,55
202000000000,56
203000000000,57
204000000000,58
205000000000,59
206000000000,60
207000000000,61
208000000000,62
208450000000,62
209000000000,62
210000000000,63
211000000000,64
212000000000,65
213000000000,66
214000000000,67
215000000000,68
216000000000,69
217000000000,70
218000000000,71
218250000000,71
219000000000,71
220000000000,72
221000000000,73
222000000000,74
222200000000,74
223000000000,74
224000000000,75
225000000000,76
226000000000,77
226200000000,77
227000000000,78
228000000000,79
229000000000,80
229200000000,80
230000000000,80
231000000000,81
232000000000,82
233000000000,83
233200000000,83
234000000000,83
234400000000,83
235000000000,83
236000000000,84
237000000000,85
237200000000,85
238000000000,85
239000000000,86
239400000000,86
240000000000,86
240800000000,86
241000000000,86
242000000000,87
243000000000,88
244000000000,89
245000000000,90
245200000000,90
246000000000,90
247000000000,91
247400000000,91
248000000000,91
248800000000,91
249000000000,91
250000000000,92
251000000000,93
251050000000,93
252000000000,93
252400000000,93
253000000000,93
254000000000,94
254800000000,94
255000000000,94
256000000000,95
256050000000,95
257000000000,95
258000000000,96
259000000000,97
259200000000,97
260000000000,98
260400000000,98
261000000000,98
262000000000,99
263000000000,100
264000000000,101
265000000000,102
265350000000,102
266000000000,102
266650000000,102
267000000000,102
268000000000,103
269000000000,104
270000000000,105
270400000000,105
271000000000,105
272000000000,106
273000000000,107
274000000000,108
274450000000,108
275000000000,108
276000000000,109
277000000000,110
277400000000,110
278000000000,110
279000000000,111
280000000000,112
281000000000,113
282000000000,114
283000000000,115
283700000000,115
284000000000,115
285000000000,116
285050000000,116
286000000000,116
287000000000,117
288000000000,118
288600000000,118
289000000000,119
290000000000,120
290950000000,120
291000000000,120
292000000000,121
293000000000,122
294000000000,123
295000000000,124
296000000000,125
297000000000,126
298000000000,127
299000000000,128
299300000000,128
300000000000,128
301000000000,129
302000000000,130
303000000000,131
303700000000,131
304000000000,131
305000000000,132
306000000000,133
307000000000,134
308000000000,135
309000000000,136
310000000000,137
311000000000,138
312000000000,139
313000000000,140
314000000000,141
315000000000,142
316000000000,143
317000000000,144
317300000000,144
318000000000,145
319000000000,146
320000000000,147
321000000000,148
322000000000,149
322200000000,149
323000000000,150
324000000000,151
324200000000,151
325000000000,151
326000000000,152
327000000000,153
328000000000,154
328350000000,154
329000000000,154
330000000000,155
330550000000,155
331000000000,155
332000000000,156
332600000000,156
333000000000,156
334000000000,157
335000000000,158
336000000000,159
337000000000,160
338000000000,161
339000000000,162
340000000000,163
341000000000,164
342000000000,165
342300000000,165
343000000000,165
344000000000,166
345000000000,167
346000000000,168
347000000000,169
348000000000,170
349000000000,171
350000000000,172
351000000000,173
352000000000,174
353000000000,175
354000000000,176
355000000000,177
356000000000,178
357000000000,179
358000000000,180
358750000000,180
359000000000,180
360000000000,181
361000000000,182
362000000000,183
363000000000,184
364000000000,185
365000000000,186
366000000000,187
367000000000,188
368000000000,189
369000000000,190
370000000000,191
371000000000,192
372000000000,193
373000000000,194
374000000000,195
375000000000,196
376000000000,197
377000000000,198
377700000000,198
378000000000,198
378350000000,198
379000000000,198
380000000000,199
381000000000,200
382000000000,201
382600000000,201
383000000000,201
384000000000,202
385000000000,203
386000000000,204
387000000000,205
388000000000,206
389000000000,207
390000000000,208
390100000000,208
391000000000,208
392000000000,209
392900000000,209
393000000000,209
394000000000,210
395000000000,211
396000000000,212
397000000000,213
397600000000,213
398000000000,213
399000000000,214
400000000000,215
400100000000,215
401000000000,215
401750000000,215
402000000000,215
403000000000,216
403250000000,216
404000000000,216
405000000000,217
406000000000,218
406100000000,218
407000000000,218
408000000000,219
409000000000,220
410000000000,221
411000000000,222
412000000000,223
413000000000,224
414000000000,225
415000000000,226
416000000000,227
417000000000,228
418000000000,229
419000000000,230
420000000000,231
421000000000,232
422000000000,233
423000000000,234
423400000000,234
424000000000,235
425000000000,236
425400000000,236
426000000000,236
426750000000,236
427000000000,237
428000000000,238
429000000000,239
429300000000,239
430000000000,239
431000000000,240
432000000000,241
433000000000,242
434000000000,243
435000000000,244
436000000000,245
437000000000,246
438000000000,247
439000000000,248
440000000000,249
441000000000,250
442000000000,251
443000000000,252
444000000000,253
445000000000,254
446000000000,255
447000000000,256
448000000000,257
449000000000,258
450000000000,259
451000000000,260
452000000000,261
453000000000,262
454000000000,263
