229000000000,0
229000000000,1
230000000000,2
231000000000,3
232000000000,4
233000000000,5
233200000000,5
234000000000,6
235000000000,7
236000000000,8
237000000000,9
237300000000,9
238000000000,9
239000000000,10
240000000000,11
241000000000,12
241250000000,12
242000000000,12
242450000000,12
243000000000,12
244000000000,13
245000000000,14
245250000000,14
246000000000,14
246450000000,14
247000000000,14
248000000000,15
249000000000,16
250000000000,17
250200000000,17
251000000000,17
251400000000,17
252000000000,17
253000000000,18
253800000000,18
254000000000,18
255000000000,19
255100000000,19
256000000000,19
257000000000,20
258000000000,21
259000000000,22
260000000000,23
261000000000,24
262000000000,25
262200000000,25
263000000000,25
264000000000,26
264400000000,26
265000000000,26
265800000000,26
266000000000,26
267000000000,27
268000000000,28
268600000000,28
269000000000,28
270000000000,29
271000000000,30
271200000000,30
272000000000,30
273000000000,31
273050000000,31
273050000000,31
273050000000,31
274000000000,31
275000000000,31
276000000000,31
276600000000,31
277000000000,31
278000000000,32
278050000000,32
279000000000,32
280000000000,33
280400000000,33
281000000000,33
282000000000,34
283000000000,35
284000000000,36
285000000000,37
286000000000,38
287000000000,39
287200000000,39
288000000000,40
289000000000,41
289300000000,41
290000000000,42
291000000000,43
291700000000,43
292000000000,44
293000000000,45
294000000000,46
295000000000,47
296000000000,48
296400000000,48
297000000000,48
298000000000,49
298950000000,49
299000000000,49
300000000000,50
301000000000,51
302000000000,52
303000000000,53
304000000000,54
305000000000,55
306000000000,56
307000000000,57
308000000000,58
309000000000,59
310000000000,60
311000000000,61
312000000000,62
313000000000,63
314000000000,64
315000000000,65
316000000000,66
317000000000,67
318000000000,68
319000000000,69
320000000000,70
321000000000,71
322000000000,72
323000000000,73
324000000000,74
325000000000,75
326000000000,76
326650000000,76
327000000000,76
328000000000,77
329000000000,78
329450000000,78
330000000000,78
331000000000,79
331700000000,79
332000000000,79
333000000000,80
334000000000,81
334750000000,81
334750000000,81
335000000000,81
336000000000,81
337000000000,82
338000000000,83
339000000000,84
340000000000,85
340850000000,85
341000000000,85
342000000000,86
343000000000,87
343050000000,87
344000000000,87
345000000000,88
346000000000,89
347000000000,90
348000000000,91
349000000000,92
349000000000,92
350000000000,92
351000000000,93
352000000000,94
353000000000,95
354000000000,96
355000000000,97
356000000000,98
357000000000,99
358000000000,100
359000000000,101
360000000000,102
361000000000,103
362000000000,104
362300000000,104
363000000000,105
364000000000,106
365000000000,107
366000000000,108
367000000000,109
367750000000,109
368000000000,109
369000000000,110
370000000000,111
371000000000,112
371150000000,112
371150000000,112
371150000000,112
372000000000,112
373000000000,112
374000000000,112
375000000000,113
375650000000,113
375650000000,113
376000000000,113
377000000000,113
378000000000,114
379000000000,115
380000000000,116
381000000000,117
382000000000,118
383000000000,119
383300000000,119
383950000000,119
384000000000,119
385000000000,119
386000000000,120
387000000000,121
387200000000,121
387200000000,121
388000000000,121
389000000000,121
390000000000,122
390050000000,122
391000000000,122
392000000000,123
